DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,fog,heavy_fog,thunder,sleet,hail,glaze,smoke,blowing_snow,tornado,high_wind,mist,drizzle,rain,snow,PRCP_unknown_source
2017-09-17,6.5,0.0275,0.0,0.0,0.0,77.0,86.8,62.6,65.42857142857143,,,,,,,1.0,,,,,,,,
2017-09-18,3.5,0.0,0.026837606837606838,0.0,0.0,68.0,80.6,56.7,62.57142857142857,,,,,,,1.0,,,,,,,,
2017-09-19,2.5,0.41,0.38691056910569105,0.0,0.0,70.0,78.0,61.3,65.71428571428571,1.0,,1.0,,,,1.0,,,,,,,,
2017-09-20,2.0,0.47500000000000003,0.06128205128205128,0.0,0.0,75.0,87.3,62.7,70.85714285714286,1.0,,,,,,,,,,,,,,
2017-09-21,,,0.0,0.0,0.0,83.0,92.1,69.0,75.28571428571429,,,,,,,1.0,,,,,,,,
2017-09-22,3.0,0.655,0.0,0.0,0.0,84.0,94.1,70.6,73.85714285714286,,,,,,,1.0,,,,,,,,
2017-09-23,4.0,0.0,0.0,0.0,0.0,83.0,93.4,70.2,72.71428571428571,,,,,,,1.0,,,,,,,,
2017-09-24,,,0.0,0.0,0.0,81.0,92.3,68.1,70.14285714285714,,,,,,,1.0,,,,,,,,
2017-09-25,3.0,0.0,0.0,0.0,0.0,79.0,90.9,66.1,69.0,,,,,,,1.0,,,,,,,,
2017-09-26,3.6666666666666665,0.0,0.0,0.0,0.0,80.0,92.7,67.8,70.28571428571429,,,,,,,1.0,,,,,,,,
2017-09-27,24.0,1.185,0.0022222222222222222,0.0,0.0,70.0,80.6,58.8,60.714285714285715,,,,,,,,,,,,,,,
2017-09-28,2.0,0.0,0.0,0.0,0.0,62.0,72.8,51.5,55.42857142857143,,,,,,,,,,,,,,,
2017-09-29,4.0,0.0,0.0002586206896551724,0.0,0.0,64.0,71.0,54.8,57.285714285714285,,,,,,,1.0,,,,,,,,
2017-09-30,7.0,0.0,0.0,0.0,0.0,61.0,68.6,51.7,53.714285714285715,,,,,,,,,,,,,,,
2017-10-01,,,0.0,0.0,0.0,59.0,71.0,47.7,53.714285714285715,,,,,,,,,,,,,,,
2017-10-02,4.5,0.0,0.0,0.0,0.0,69.0,78.6,54.7,65.28571428571429,,,,,,,1.0,,,,,,,,
2017-10-03,9.0,0.09,0.002672413793103448,0.0,0.0,73.0,79.4,64.8,68.14285714285714,1.0,,,,,,1.0,,,,,,,,
2017-10-04,2.0,0.04,0.028608695652173912,0.0,0.0,71.0,75.3,62.5,67.0,1.0,,1.0,,,,,,,,,,,,
2017-10-05,2.0,0.14,0.09686440677966102,0.0,0.0,65.0,74.1,54.1,58.42857142857143,1.0,,,,,,1.0,,,,,,,,
2017-10-06,,,0.26388429752066117,0.0,0.0,64.0,73.1,57.0,64.42857142857143,1.0,,,,,,1.0,,,,,,,,
2017-10-07,7.571428571428571,0.5857142857142856,0.19115044247787613,0.0,0.0,69.0,76.7,59.4,63.285714285714285,1.0,,,,,,,,,1.0,,,,,
2017-10-08,2.0,0.6699999999999999,0.447,0.0,0.0,65.0,78.6,53.9,56.714285714285715,1.0,,,,,,,,,,,,,,
2017-10-09,2.5,0.6225,0.00017699115044247788,0.0,0.0,66.0,80.1,52.1,56.42857142857143,1.0,,,,,,1.0,,,,,,,,
2017-10-10,4.5,0.6699999999999999,0.03417391304347826,0.0,0.0,62.0,72.2,55.2,61.57142857142857,1.0,,,,,,,,,,,,,,
2017-10-11,2.5,1.2650000000000001,1.4275,0.0,0.0,59.0,63.7,56.5,58.142857142857146,1.0,,1.0,,,,1.0,,,,,,,,
2017-10-12,2.0,1.5879999999999999,0.10034782608695653,0.0,0.0,58.0,60.1,55.2,57.0,1.0,,,,,,1.0,,,,,,,,
2017-10-13,2.0,0.2,0.002142857142857143,0.0,0.0,61.0,67.6,53.6,59.857142857142854,1.0,,,,,,1.0,,,,,,,,
2017-10-14,3.0,1.565,0.9685087719298245,0.0,0.0,64.0,69.5,57.7,62.285714285714285,1.0,,1.0,,,,,,,,,,,,
2017-10-15,4.875,6.575,3.7394017094017094,0.0,0.0,60.0,67.3,51.3,54.57142857142857,1.0,,1.0,,,,,,,,,,,,
2017-10-16,3.5,4.952,0.0077777777777777776,0.0,0.0,52.0,62.0,42.0,45.42857142857143,,,,,,,,,,,,,,,
2017-10-17,20.0,7.45,0.0,0.0,0.0,57.0,67.9,45.0,50.42857142857143,,,,,,,,,,,,,,,
2017-10-18,10.0,11.28,0.0,0.0,0.0,59.0,70.9,47.5,53.0,,,,,,,,,,,,,,,
2017-10-19,3.0,0.04,0.0,0.0,0.0,61.0,69.7,49.3,53.57142857142857,,,,,,,1.0,,,,,,,,
2017-10-20,4.0,0.0,0.0,0.0,0.0,61.0,75.5,49.6,59.142857142857146,,,,,,,1.0,,,,,,,,
2017-10-21,6.0,0.22,0.0,0.0,0.0,67.0,77.8,58.3,63.285714285714285,,,,,,,1.0,,,,,,,,
2017-10-22,6.333333333333333,2.9233333333333333,0.024594594594594593,0.0,0.0,66.0,73.3,55.0,59.0,1.0,,,,,,1.0,,,,,,,,
2017-10-23,2.75,0.8725,1.1755462184873948,0.0,0.0,52.0,60.2,49.9,50.0,1.0,,,,,,,,,,,,,,
2017-10-24,4.25,2.4225,0.641764705882353,0.0,0.0,48.0,51.3,42.5,42.857142857142854,1.0,,,,,,,,,,,,,,
2017-10-25,3.0,1.7342857142857144,0.4500854700854701,0.0,0.0,44.0,50.4,36.7,39.142857142857146,,,,,,,,,,,,,,,
2017-10-26,2.6666666666666665,1.0933333333333335,0.0005263157894736842,0.0,0.0,47.0,57.5,36.1,44.57142857142857,,,,,,1.0,,,,,,,,,
2017-10-27,2.0,0.47,0.0001724137931034483,0.0,0.0,45.0,55.7,36.9,39.857142857142854,,,,,,,1.0,,,,,,,,
2017-10-28,,,0.020782608695652176,0.0035714285714285718,0.005263157894736842,38.0,41.3,35.5,36.714285714285715,1.0,,,,,,,,,,,,,,
2017-10-29,3.0,0.02,0.003660714285714286,0.0,0.0,40.0,43.9,33.1,37.714285714285715,,,,,,,,,,,,,,,
2017-10-30,2.5,0.03,0.0,0.0,0.0,45.0,48.9,35.1,40.142857142857146,,,,,,,1.0,,,,,,,,
2017-10-31,3.0,0.0,0.0,0.0,0.0,38.0,44.4,34.2,35.142857142857146,,,,,,,1.0,,,,,,,,
2017-11-01,14.0,1.21,0.013362068965517242,0.0,0.0,39.0,43.4,34.9,40.42857142857143,1.0,,,,,,1.0,,,,,,,,
2017-11-02,5.5,0.685,0.33144,0.0,0.0,47.0,49.8,41.1,47.0,1.0,,,,,,1.0,,,,,,,,
2017-11-03,4.333333333333333,0.3333333333333333,0.046810344827586205,0.0,0.0,44.0,49.9,39.1,42.857142857142854,,,,,,,,,,,,,,,
2017-11-04,2.0,0.175,0.09223214285714286,0.0,0.0,46.0,49.6,41.2,46.714285714285715,1.0,,1.0,,,,,,,,,,,,
2017-11-05,2.5,0.355,0.3794915254237288,0.0,0.0,49.0,51.6,42.4,47.142857142857146,1.0,1.0,1.0,,,,1.0,,,,,,,,
2017-11-06,3.4285714285714284,0.6371428571428571,0.04219298245614036,0.0,0.0,41.0,47.0,32.8,38.0,,,1.0,,,,,,,,,,,,
2017-11-07,7.5,0.47000000000000003,0.0005128205128205128,0.0,0.0,40.0,45.1,32.8,36.42857142857143,,,,,,,,,,,,,,,
2017-11-08,,,0.0001680672268907563,0.0,0.0,37.0,46.8,27.6,31.571428571428573,,,,,,,,,,,,,,,
2017-11-09,,,0.0,0.0,0.0,39.0,46.9,23.9,31.285714285714285,,,,,,,,,,,,,,,
2017-11-10,2.0,0.0,0.00017543859649122808,0.002150537634408602,0.0,24.0,37.3,18.1,22.714285714285715,1.0,,,,,,,,,,,,,,
2017-11-11,,,0.006213592233009709,0.09625,0.1375,29.0,35.5,22.9,32.142857142857146,,,,,,,,,,,,,,,
2017-11-12,2.6666666666666665,0.10999999999999999,0.03151515151515152,0.0,0.0,38.0,39.9,32.0,36.142857142857146,1.0,,,1.0,,,,,,,,,,,
2017-11-13,2.5,0.157,0.11901960784313725,0.0,0.0,36.0,40.4,30.3,33.0,1.0,,,,,,1.0,,,,,,,,
2017-11-14,3.6666666666666665,0.16,0.00037037037037037035,0.0,0.0,39.0,46.5,29.8,39.857142857142854,1.0,,,,,,1.0,,,,,,,,
2017-11-15,2.6666666666666665,0.19333333333333336,0.16348623853211008,0.0,0.0,48.0,50.5,34.1,39.42857142857143,1.0,,,,,,,,,,,,,,
2017-11-16,4.0,0.4066666666666667,0.15467289719626168,0.0,0.0,36.0,43.0,31.4,34.142857142857146,,,,,,,,,,,,,,,
2017-11-17,2.75,0.2375,0.01898148148148148,0.0,0.0,38.0,43.7,33.9,40.714285714285715,1.0,,1.0,,,,1.0,,,,,,,,
2017-11-18,4.5,0.48,0.5486363636363637,0.0,0.0,43.0,47.4,33.9,39.285714285714285,1.0,,,,,,,,,,,,,,
2017-11-19,2.3333333333333335,1.21,0.5609174311926606,0.0020833333333333333,0.0,35.0,39.9,29.4,30.571428571428573,,,,,,1.0,,,,,,,,,
2017-11-20,3.3333333333333335,1.1066666666666667,0.0,0.0,0.0,38.0,46.5,29.4,38.0,,,,,,,,,,,,,,,
2017-11-21,2.0,0.0,0.0030630630630630634,0.0,0.0,43.0,47.9,29.8,35.42857142857143,,,,,,,,,,,,,,,
2017-11-22,5.0,0.78,0.02267857142857143,0.0,0.0,29.0,38.4,21.3,26.0,,,,,,,1.0,,,,,,,,
2017-11-23,13.0,0.97,0.0,0.0,0.0,36.0,43.5,26.9,35.0,,,,,,,,,,,,,,,
2017-11-24,,,9.259259259259259e-05,0.0,0.0,44.0,56.3,30.4,43.857142857142854,,,,,,,,,,,,,,,
2017-11-25,2.75,0.0,0.0,0.0,0.0,49.0,57.1,34.7,39.0,,,,,,,,,,,,,,,
2017-11-26,,,0.0,0.0,0.0,38.0,49.7,26.0,32.857142857142854,,,,,,1.0,,,,,,,,,
2017-11-27,,,0.0,0.0,0.0,44.0,54.2,30.5,42.714285714285715,,,,,,,,,,,,,,,
2017-11-28,3.5,0.0,0.0,0.0,0.0,55.0,59.7,40.0,48.285714285714285,,,,,,,1.0,,,,,,,,
2017-11-29,,,0.0,0.0,0.0,43.0,53.0,30.8,37.714285714285715,,,,,,,,,,,,,,,
2017-11-30,,,0.0,0.0,0.0,46.0,51.7,34.8,40.857142857142854,,,,,,,,,,,,,,,
2017-12-01,3.6666666666666665,0.0,0.0,0.0,0.0,41.0,52.9,27.6,33.142857142857146,,,,,,1.0,1.0,,,,,,,,
2017-12-02,2.0,0.0,0.0,0.0,0.0,42.0,53.8,31.5,37.857142857142854,,,,,,,1.0,,,,,,,,
2017-12-03,13.0,0.05,0.0018867924528301887,0.002325581395348837,0.0,43.0,55.1,28.1,38.57142857142857,,,,,,1.0,1.0,,,,,,,,
2017-12-04,,,0.012342342342342343,0.0,0.0,55.0,62.1,38.7,50.42857142857143,,,1.0,,,,1.0,,,1.0,,,,,
2017-12-05,2.0,0.01,0.05363636363636364,0.0,0.0,41.0,52.7,28.7,29.714285714285715,,,,,,,,,,1.0,,,,,
2017-12-06,5.0,0.0,0.0,0.0,0.0,31.0,35.3,25.7,27.857142857142858,,,,,,,,,,,,,,,
2017-12-07,2.0,0.0,0.0028155339805825247,0.0423076923076923,0.02978723404255319,25.0,31.3,18.7,19.428571428571427,,,,,,1.0,,,,,,,,,
2017-12-08,,,9.80392156862745e-05,0.0,0.0,25.0,33.4,16.6,23.428571428571427,,,,,,,1.0,,,,,,,,
2017-12-09,,,0.031530612244897956,0.5950617283950618,0.6415094339622641,30.0,33.111111111111114,18.444444444444443,24.0,1.0,,,,,,1.0,,,,,,,,
2017-12-10,4.0,0.02,0.0013402061855670104,0.01875,0.16046511627906979,26.0,32.7,19.2,25.0,,,,,,,,,,,,,,,
2017-12-11,2.5,0.05,0.0020408163265306124,0.03048780487804878,0.03636363636363637,31.0,37.7,21.9,28.857142857142858,1.0,,,,,,1.0,,,,,,,,
2017-12-12,4.0,0.05,0.0369,0.46296296296296297,0.45625,24.0,34.4,17.3,19.285714285714285,,,,,,,,,,,,,,,
2017-12-13,5.0,0.05,0.0,0.0,0.21363636363636365,26.0,33.0,19.4,26.714285714285715,1.0,,,,,,,,,,,,,,
2017-12-14,3.0,0.05,0.0029702970297029703,0.020833333333333332,0.060000000000000005,24.0,32.9,16.4,18.857142857142858,,,,,,,,,,,,,,,
2017-12-15,,,0.00040816326530612246,0.0125,0.02682926829268293,26.0,34.0,18.3,30.0,,,,,,,1.0,,,,,,,,
2017-12-16,2.0,0.0,0.0,0.0013698630136986301,0.027500000000000004,38.0,42.8,28.3,34.42857142857143,1.0,,,,,,1.0,,,,,,,,
2017-12-17,7.0,0.013333333333333334,0.0002105263157894737,0.0,0.013513513513513514,35.0,46.3,28.8,36.857142857142854,1.0,,,,,,1.0,,,,,,,,
2017-12-18,15.5,0.11499999999999999,0.006262626262626262,0.0,0.0,42.0,45.4,36.1,42.714285714285715,1.0,,,,,,,,,,,,,,
2017-12-19,5.0,0.04,0.010208333333333333,0.0,0.0,43.0,48.4,35.6,37.0,1.0,,,,,,,,,,,,,,
2017-12-20,,,0.0002,0.0,0.0,34.0,42.0,28.1,31.714285714285715,,,,,,1.0,,,,,,,,,
2017-12-21,7.5,0.03,0.0,0.0,0.0,35.0,39.0,30.8,34.57142857142857,,,,,,,,,,,,,,,
2017-12-22,10.0,0.0,0.0028712871287128712,0.0,0.0,38.0,40.0,32.8,35.142857142857146,1.0,,,,,,1.0,,,,,,,,
2017-12-23,,,0.0,0.0,0.0,31.0,36.1,23.4,26.428571428571427,1.0,,,,,,,,,,,,,,
2017-12-24,3.0,0.015,0.012307692307692306,0.12,0.16585365853658537,21.0,27.4,19.4,22.0,1.0,,,,,,1.0,,,,,,,,
2017-12-25,2.0,0.36,0.2001098901098901,2.2153846153846155,2.312280701754386,16.0,22.4,7.5,10.428571428571429,1.0,,,,,,1.0,,,,,,,,
2017-12-26,3.142857142857143,0.19999999999999998,0.0,0.04871794871794872,1.9591836734693877,2.0,10.9,-2.6666666666666665,-0.3333333333333333,,,,,,,,,,,,,,,
2017-12-27,,,0.00010309278350515464,0.0011627906976744186,1.817391304347826,1.0,7.6,-4.8,-2.0,,,,,,,,,,,,,,,
2017-12-28,,,0.001368421052631579,0.025,1.76875,6.0,11.9,-1.6,8.428571428571429,1.0,,,,,,1.0,,,,,,,,
2017-12-29,6.5,0.16,0.02913978494623656,0.6125,2.382758620689655,12.0,14.6,6.8,10.714285714285714,1.0,,,,,,1.0,,,,,,,,
2017-12-30,,,0.08473118279569893,1.2871794871794873,3.4309090909090907,9.0,14.3,1.3,4.142857142857143,1.0,,,,,,1.0,1.0,,,,,,,
2017-12-31,3.0,0.11,0.0007526881720430109,0.008860759493670885,3.2555555555555555,4.0,11.8,-1.7,0.7142857142857143,,,,,,,,,,,,,,,
2018-01-01,,,0.0,0.0,2.9355555555555553,-2.0,7.2,-8.9,-7.571428571428571,,,,,,,,,,,,,,,
2018-01-02,4.0,0.013333333333333334,0.0,0.0,2.9,-2.0,6.666666666666667,-10.5,-3.0,,,,,,,,,,,,,,,
2018-01-03,3.6666666666666665,0.04,0.0022826086956521737,0.15492957746478872,3.0428571428571427,11.0,16.4,-0.8,10.142857142857142,1.0,,,,,,1.0,,,,,,,,
2018-01-04,,,0.0024210526315789475,0.08115942028985507,3.0183673469387755,7.0,14.7,-0.1,2.142857142857143,,,,,,,,,,,,,,,
2018-01-05,19.0,0.31,0.0,0.0012658227848101266,2.788372093023256,5.0,12.11111111111111,-3.3,0.14285714285714285,,,,,,,,,,,,,,,
2018-01-06,3.0,0.0,0.0,0.0,2.76046511627907,5.0,14.6,-4.2,0.8571428571428571,,,,,,,,,,,,,,,
2018-01-07,7.0,0.0,0.002150537634408602,0.013888888888888888,2.7065217391304346,17.0,26.5,2.3,22.142857142857142,1.0,,,1.0,,1.0,,,,,,,,,
2018-01-08,,,0.054615384615384614,0.24366197183098592,2.643137254901961,34.0,35.5,23.7,29.285714285714285,1.0,,,,,1.0,1.0,,,,,,,,
2018-01-09,3.0,0.05,0.0014583333333333334,0.0,2.0456521739130435,31.0,35.6,24.2,28.428571428571427,1.0,,,,,,1.0,,,,,,,,
2018-01-10,,,0.009375,0.0,1.448888888888889,37.0,48.6,28.2,44.42857142857143,1.0,,,,,1.0,,,,,,,,,
2018-01-11,2.0,0.09,0.04268041237113403,0.0,0.0,56.0,58.1,28.0,41.142857142857146,1.0,,,,,,,,,,,,,,
2018-01-12,25.0,0.3,0.1985263157894737,0.025454545454545452,0.011627906976744186,23.0,37.3,16.7,18.285714285714285,1.0,,,,,,,,,,,,,,
2018-01-13,,,0.007916666666666667,0.12432432432432432,0.17872340425531916,13.0,18.9,5.6,8.142857142857142,,,,,,,,,,,,,,,
2018-01-14,,,0.0030107526881720434,0.037179487179487186,0.13095238095238096,12.0,18.8,3.7,9.857142857142858,1.0,,,,,,,,,,,,,,
2018-01-15,3.0,0.36,0.14615384615384616,2.526582278481013,2.6293103448275863,19.0,22.8,5.7,13.571428571428571,1.0,,,,,,1.0,,,,,,,,
2018-01-16,6.5,0.19,0.05477777777777777,1.4217948717948719,3.726984126984127,15.0,24.1,5.6,11.142857142857142,1.0,,,,,,1.0,,,,,,,,
2018-01-17,2.0,0.08,0.007956989247311828,0.15,3.372549019607843,13.0,22.5,3.0,9.714285714285714,,,,,,,,,,,,,,,
2018-01-18,,,0.0,0.0,2.8208333333333333,21.0,27.9,10.7,20.857142857142858,,,,,,,,,,,,,,,
2018-01-19,14.0,0.47,0.0005376344086021505,0.0,2.1804347826086956,32.0,37.1,22.8,32.142857142857146,,,,,,,,,,,,,,,
2018-01-20,3.0,0.0,0.0,0.0,1.210204081632653,39.0,43.5,29.9,35.857142857142854,1.0,,,,,,,,,,,,,,
2018-01-21,,,0.00021505376344086021,0.0,0.10869565217391304,40.0,45.9,34.5,41.57142857142857,1.0,1.0,,,,,,,,,,,,,
2018-01-22,5.0,0.7949999999999999,0.5779411764705883,0.0,0.0,47.0,52.2,36.3,42.0,1.0,1.0,1.0,,,,,,,,,,,,
2018-01-23,3.0,0.775,0.15019607843137256,0.42133333333333334,0.425,35.0,44.2,29.2,30.285714285714285,1.0,,1.0,1.0,,,,,,,,,,,
2018-01-24,8.666666666666666,0.5733333333333334,0.013157894736842105,0.04328358208955224,0.3339622641509434,29.0,30.6,26.6,26.857142857142858,1.0,,,1.0,,1.0,1.0,,,,,,,,
2018-01-25,3.3333333333333335,0.19666666666666668,0.002688172043010753,0.007352941176470588,0.2833333333333333,31.0,38.3,23.9,31.142857142857142,,,,1.0,,,,,,,,,,,
2018-01-26,7.0,0.34,0.00020833333333333335,0.0,0.0,41.0,48.9,31.2,43.142857142857146,,,,,,,,,,,,,,,
2018-01-27,,,0.0,0.0,0.0,47.0,50.7,36.7,40.285714285714285,,,,,,,,,,,,,,,
2018-01-28,,,0.00010638297872340425,0.0,0.0,35.0,44.5,27.2,30.428571428571427,,,,,,,,,,,,,,,
2018-01-29,,,0.0014851485148514852,0.02666666666666667,0.00392156862745098,27.0,36.1,19.7,21.714285714285715,,,,,,,,,,,,,,,
2018-01-30,4.0,0.03,0.002105263157894737,0.017142857142857144,0.0,21.0,29.8,13.3,20.857142857142858,,,,,,,,,,,,,,,
2018-01-31,,,0.0,0.0,0.0,35.0,38.8,23.6,33.285714285714285,,,,,,,,,,,,,,,
2018-02-01,3.0,0.0,0.0,0.0,0.0,28.0,38.4,15.5,19.428571428571427,,,,,,,,,,,,,,,
2018-02-02,,,0.0,0.0,0.0,11.0,24.0,4.1,11.857142857142858,,,,,,,,,,,,,,,
2018-02-03,,,0.0009574468085106382,0.02375,0.030303030303030304,26.0,34.0,14.2,27.428571428571427,1.0,,,,,,,,,,,,,,
2018-02-04,11.0,0.17,0.06804878048780488,0.9055555555555556,0.9673076923076922,26.0,37.0,11.6,17.142857142857142,1.0,,,,,,,1.0,,,,,,,
2018-02-05,2.3333333333333335,0.44166666666666665,0.07170731707317073,1.285294117647059,2.0462962962962963,6.0,17.7,-3.6,4.285714285714286,1.0,,,,,,,,,,,,,,
2018-02-06,5.4,0.294,0.18416666666666667,2.327536231884058,3.8870370370370373,12.0,18.0,1.4,8.428571428571429,1.0,,,,,,,,,,,,,,
2018-02-07,2.0,0.27,0.11736263736263736,1.7386666666666668,5.082456140350877,17.0,21.8,6.2,12.857142857142858,1.0,,,,,,1.0,,,,,,,,
2018-02-08,2.6666666666666665,0.32166666666666666,0.007386363636363636,0.09999999999999999,4.6617021276595745,13.0,21.6,5.2,14.571428571428571,1.0,,,,,,,,,,,,,,
2018-02-09,3.0,0.7749999999999999,0.46602272727272726,5.427631578947368,9.230357142857143,24.0,27.8,15.7,24.142857142857142,1.0,,,,,,1.0,1.0,,,,,,,
2018-02-10,5.0,0.8674999999999999,0.24238636363636365,3.120833333333333,11.428813559322034,19.0,25.4,15.4,18.571428571428573,1.0,,,,,,,,,,,,,,
2018-02-11,3.0,1.115,0.33404255319148934,3.534567901234568,13.872727272727273,20.0,23.5,12.9,16.285714285714285,1.0,1.0,,,,,1.0,,,,,,,,
2018-02-12,5.25,0.885,0.017126436781609196,0.20555555555555555,13.267307692307693,15.0,25.8,3.1,13.285714285714286,,,,,,,,,,,,,,,
2018-02-13,5.0,0.925,0.0,0.11585365853658537,12.297619047619047,20.0,32.1,10.2,21.571428571428573,,,,,,,1.0,,,,,,,,
2018-02-14,3.5,0.22,0.0,0.0,10.77111111111111,32.0,41.5,21.1,32.142857142857146,1.0,1.0,,,,,1.0,,,,,,,,
2018-02-15,2.0,0.0,0.003157894736842105,0.0,5.602083333333333,41.0,46.4,32.4,38.285714285714285,1.0,1.0,,,,,1.0,,,,,,,,
2018-02-16,,,0.023473684210526317,0.0,3.2299999999999995,36.0,41.5,23.7,26.714285714285715,1.0,,,,,,,,,,,,,,
2018-02-17,,,0.0052688172043010755,0.0675,2.84,25.0,36.9,14.5,20.857142857142858,1.0,1.0,,,,,,,,,,,,,
2018-02-18,8.0,0.32999999999999996,0.10033333333333333,1.3675675675675676,4.015555555555555,27.0,39.1,16.2,27.857142857142858,1.0,,,,,,1.0,,,,,,,,
2018-02-19,2.0,0.1,0.08206521739130435,0.0,2.4704545454545457,42.0,52.0,29.1,47.857142857142854,1.0,,1.0,,,,,,,,,,,,
2018-02-20,2.5714285714285716,2.3716666666666666,1.9504950495049505,0.0,0.0,59.0,63.2,35.5,47.57142857142857,1.0,,1.0,,,,,,,,,,,,
2018-02-21,6.2,3.056,1.1499065420560748,0.035555555555555556,0.0,32.0,45.7,27.4,28.857142857142858,1.0,,,1.0,,1.0,,,,,,,,,
2018-02-22,3.0,3.27,0.0016161616161616162,0.0,0.0,33.0,37.3,28.5,34.857142857142854,1.0,,,,,,1.0,,,,,,,,
2018-02-23,5.0,2.55,0.09534653465346535,0.0,0.0,40.0,43.2,33.1,38.0,1.0,,,,,,,,,,,,,,
2018-02-24,,,0.011616161616161615,0.0,0.0,36.0,47.3,32.5,39.57142857142857,1.0,,,,,,1.0,,,,,,,,
2018-02-25,,,0.1294059405940594,0.0,0.0,40.0,48.3,33.3,35.142857142857146,1.0,,,,,,,,,,,,,,
2018-02-26,2.0,0.08,0.00020202020202020202,0.0,0.0,40.0,51.0,28.0,36.42857142857143,,,,,,,,,,,,,,,
2018-02-27,,,0.0,0.0,0.0,48.0,59.3,36.2,45.714285714285715,,,,,,,,,,,,,,,
2018-02-28,5.75,0.08750000000000001,0.0021649484536082476,0.0,0.0,51.0,61.0,38.1,45.42857142857143,1.0,,,,,,,,,,,,,,
2018-03-01,,,0.509622641509434,0.0,0.0,39.0,50.2,34.2,35.714285714285715,1.0,,,,,,,,,,,,,,
2018-03-02,3.5,1.1800000000000002,0.18343434343434342,0.0,0.0,38.0,44.4,28.6,31.428571428571427,,,,,,1.0,,,,,,,,,
2018-03-03,3.0,0.72,0.0003092783505154639,0.0,0.0,38.0,44.3,30.0,33.42857142857143,,,,,,,,,,,,,,,
2018-03-04,3.3333333333333335,0.15333333333333335,0.0,0.0,0.0,38.0,45.6,30.5,34.142857142857146,,,,,,,,,,,,,,,
2018-03-05,3.0,0.0,0.0049504950495049506,0.009302325581395349,0.0,37.0,42.666666666666664,32.0,33.714285714285715,1.0,,,1.0,,,,,,,,,,,
2018-03-06,5.0,0.46,0.15475247524752475,0.2671232876712329,0.21521739130434783,35.0,41.0,31.3,32.42857142857143,1.0,,,1.0,,,,,,,,,,,
2018-03-07,2.75,0.195,0.07415841584158415,0.1394736842105263,0.1469387755102041,31.0,37.1,25.4,27.428571428571427,1.0,,,1.0,,,,,,,,,,,
2018-03-08,5.333333333333333,0.41333333333333333,0.0,0.0011904761904761906,0.0,28.0,35.1,22.8,24.571428571428573,,,,,,,,,,,,,,,
2018-03-09,,,0.0,0.0,0.0,30.0,37.5,20.8,25.714285714285715,,,,,,,,,,,,,,,
2018-03-10,,,0.0,0.0,0.0,33.0,40.7,22.6,27.857142857142858,,,,,,,,,,,,,,,
2018-03-11,,,0.0,0.0,0.0,34.0,41.1,25.7,29.142857142857142,,,,,,,,,,,,,,,
2018-03-12,,,9.433962264150943e-05,0.0,0.0,37.0,43.5,27.7,33.0,,,,,,,,,,,,,,,
2018-03-13,,,0.006138613861386139,0.0810126582278481,0.09428571428571428,32.0,39.2,23.6,26.571428571428573,1.0,1.0,,,,,1.0,,,,,,,,
2018-03-14,2.0,0.02,0.0579,0.8306666666666667,0.7895833333333333,30.0,42.9,19.8,29.428571428571427,,,,1.0,,,,,,,,,,,
2018-03-15,,,0.0,0.0,0.0,40.0,48.0,25.7,31.142857142857142,,,,,,,,,,,,,,,
2018-03-16,8.0,0.04,0.00020833333333333335,0.0012345679012345679,0.0,32.0,41.9,28.1,30.428571428571427,,,,1.0,,,,,,,,,,,
2018-03-17,,,0.16999999999999998,0.1796875,0.17777777777777776,37.0,42.6,29.2,32.285714285714285,1.0,,,1.0,,1.0,,,,,,,,,
2018-03-18,4.2,0.274,0.006736842105263158,0.0,0.0,40.0,51.3,25.7,31.857142857142858,,,,,,,,,,,,,,,
2018-03-19,3.0,0.28,0.0,0.0,0.0,41.0,50.4,29.7,34.42857142857143,,,,,,,,,,,,,,,
2018-03-20,,,0.0,0.0,0.0,33.0,41.0,28.3,30.714285714285715,,,,,,,,,,,,,,,
2018-03-21,,,0.0,0.0,0.0,33.0,38.6,27.7,30.0,,,,,,,,,,,,,,,
2018-03-22,3.5,0.0,0.0,0.0,0.0,34.0,44.44444444444444,24.0,28.833333333333332,,,,,,1.0,,,,,,,,,
2018-03-23,,,0.0,0.0,0.0,36.0,45.0,26.3,31.142857142857142,,,,,,1.0,,,,,,,,,
2018-03-24,,,0.0,0.0,0.0,36.0,41.333333333333336,31.22222222222222,33.833333333333336,,,,,,,,,,,,,,,
2018-03-25,5.0,0.0,0.0,0.0,0.0,34.0,40.6,26.7,30.285714285714285,,,,,,,,,,,,,,,
2018-03-26,4.0,0.0,0.01297872340425532,0.0,0.0,39.0,48.5,29.1,38.0,1.0,,,,,,,,,,,,,,
2018-03-27,2.0,0.42,0.4033333333333334,0.0,0.0,49.0,52.1,36.1,46.142857142857146,1.0,,,,,,,,,,,,,,
2018-03-28,2.3333333333333335,0.35000000000000003,0.02419047619047619,0.0,0.0,45.0,51.1,37.9,41.142857142857146,1.0,,,,,,1.0,,,,,,,,
2018-03-29,,,0.07771428571428572,0.0,0.0,45.0,50.9,36.6,40.57142857142857,1.0,,,,,,1.0,,,,,,,,
2018-03-30,3.3333333333333335,0.24166666666666667,0.004361702127659575,0.0,0.0,39.0,48.7,33.1,37.42857142857143,,,,,,,,,,,,,,,
